entity1,entity2,measure_agm,measure_aml,measure_dome,measure_fcamap,measure_logmap,measure_logmapbio,measure_logmaplt,measure_pomap++,measure_wiktionary
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Epiphysis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Epiphysis_of_the_Bone,,,,,,0.92,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Right_testicular_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Left_Spermatic_Vein,,,,,,0.9,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Median_cubital_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Median_Basilic_Vein,,,,,,0.84,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Semicircular_duct,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Semicircular_Canal,,,,,,0.91,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Esophagogastric_junction,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lower_Esophageal_Sphincter,,,,,,0.81,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mucosa_of_nose,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Nasal_Cavity_Epithelium,,,,,,0.76,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Meningeal_branch_of_ascending_pharyngeal_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Posterior_Meningeal_Artery,,,,,,0.84,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_chambers_of_eyeball,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Chamber_of_the_Eye,,,,,,0.75,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cingulate_gyrus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cingulate_Cortex,,,,,,0.81,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_interlobular_arteries_of_kidney,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Interlobular_Artery,,,,,,0.78,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Trunk_of_common_carotid_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Common_Carotid_Artery,,,,,,0.87,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Male_genital_system,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Male_Genital_Organ,,,,,,0.77,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Epithelium_of_posterior_surface_of_cornea,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Corneal_Endothelium,,,,,,0.73,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Basal_ganglion_of_telencephalon,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Basal_Ganglia,,,,,,0.79,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Superficial_circumflex_iliac_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Circumflex_Iliac_Artery,,,,,,0.82,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hyaline_cartilage,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Articular_Cartilage,,,,,,0.73,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_muscles_of_tongue,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Tongue_Skeletal_Muscle_Tissue,,,,,,0.77,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Nasociliary_nerve,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Nasal_Nerve,,,,,,0.85,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_colliculi,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Quadrigeminal_Body,,,,,,0.78,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_lobules_of_thyroid_gland,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Thyroid_Gland_Lobe,,,,,,0.81,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_genital_systems,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Reproductive_System,,,,,,0.73,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_palatine_glands,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Palatine_Salivary_Gland,,,,,,0.81,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Type_D_enteroendocrine_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Delta_Cell,,,,,,0.81,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mesothelium_of_pleura,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pleural_Tissue,,,,,,0.84,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_efferent_nerve_fibers,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Efferent_Neuron,,,,,,0.84,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cell_per_Well,,,,,,,1.0,,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#LE_Cell,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Volume_value,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Publication_Volume,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Actin_filament,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Minus_End_of_the_Actin_Filament,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Skin_of_lip,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Skin_of_Lip_NOS,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ribonucleic_Acid,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Small_Interfering_RNA,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Diencephalon,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Brain,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Diencephalon,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Brain,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Diencephalon,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#CNS_Brain_MMHCC,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#External_supporting_cell_of_organ_of_Corti,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Labyrinth_Supporting_Cells,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Physical_property_value,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Physical_Property,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Physical_property_value,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Physical_Phenomena_or_Properties,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Plus_end_of_microtubule,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Microtubule,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Minus_end_of_actin_filament,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Actin,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Minus_end_of_actin_filament,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Actin_Filament,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Minus_end_of_actin_filament,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Plus_End_of_the_Actin_Filament,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Sinuatrial_node,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Tree_Node,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Structural_gene,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#ENG_wt_Allele,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Structural_gene,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#ATM_wt_Allele,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Structural_gene,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Gene_Kind,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Structural_gene,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#TES_Gene,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Structural_gene,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Gene_Symbol,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Structural_gene,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Gene_Identifier,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Protein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Protein_Turn,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Protein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ku70_Protein,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Protein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Fibronectin,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Protein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Jumping_Translocation_Breakpoint_Protein,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Protein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#FBXW7_Protein,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Protein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Testin,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Upper_lobe_of_lung,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Upper_Lobe_Lung,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Female_genital_system,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Genital_System_Female_Other,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Female_genital_system,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Genital_System_Female_Other,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Greater_curvature_of_stomach,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Greater_Curvature_of_Stomach_NOS,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hematopoietic_system,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Hematopoietic_Body_System,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bone_of_scaphoid,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Scaphoid_Bone,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Nucleus_of_solitary_tract,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Nucleus_of_the_Solitary_Tract,,,,,,,1.0,,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Portion_of_blood,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Whole_Blood,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Head_of_spermatozoon,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Sperm_Head,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Nail,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Nail_Changes_Adverse_Event,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Plus_end_of_actin_filament,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Actin_Filament,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Plus_end_of_actin_filament,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Minus_End_of_the_Actin_Filament,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Microtubule,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Plus_End_of_the_Microtubule,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Microtubule,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Minus_End_of_the_Microtubule,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Concept_name,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Administered_Component_Concept,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cardia_of_stomach,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Cardia_NOS_Gastric_Cardia,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Point,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#End_Point,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mass_value,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mass,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Liquid_value,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Liquid_Dosage_Form,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Minus_end_of_microtubule,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Microtubule,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#External,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Paravertebral_Route_of_Administration,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#External,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#External_Route_of_Administration,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Rectum,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Rectal_Route_of_Drug_Administration,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bone_of_occipital_bone,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Occipital_Bone,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bone_of_frontal_bone,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Frontal_Bone,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Male_genital_system,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Genital_System_Male_Other,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Male_genital_system,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Genital_System_Male_Other,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lesser_curvature_of_stomach,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Lesser_Curvature_of_Stomach_NOS,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bone_of_hamate,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Hamate_Bone,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bone_of_trapezium,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Trapezial_Bone,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hypoglossal_nerve_nucleus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Nucleus_of_the_Hypoglossal_Nerve,,,,,,,1.0,,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bone_of_capitate,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Capitate_Bone,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Smallest_cardiac_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Cardiac_Vein,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bone_of_pisiform,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Pisiform_Bone,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bone_of_metacarpal_bone,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Metacarpal_Bone,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bone_of_lunate,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Lunate_Bone,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bone_of_tarsal_bone,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Tarsal_Bone,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Marginal_zone_of_spleen,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Splenic_Marginal_Zone,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bone_of_carpal_bone,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Carpal_Bone,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bone_of_carpal_bone,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Carpal_Bone,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Phalanx_of_toe,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Phalanx_of_the_Foot,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bone_of_parietal_bone,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Parietal_Bone,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bone_of_parietal_bone,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Parietal_Bone,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bone_of_trapezoid,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Trapezoid_Bone,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Distal_epiphysis_of_phalanx_of_hand,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Distal_Phalanx_of_the_Hand,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Physical_state_value,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Physical_State,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mouth,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Nothing_by_Mouth,,,,,,,1.0,,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mouth,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Oral_Route_of_Drug_administration,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#value_unit,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Unit,,,,,,,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#state,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#OLD_STATE,,,,,,,1.0,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Papilla_of_the_Tongue,http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Papilla_of_tongue,,,,,,,,1.0,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Facial_Nerve,http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Facial_nerve,,,,,,,,1.0,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mesoderm,http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mesoderm,,,,,,,,1.0,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Anterior_Longitudinal_Ligament,http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Anterior_longitudinal_ligament,,,,,,,,1.0,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Inferior_Vesical_Artery,http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Inferior_vesical_artery,,,,,,,,1.0,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Subcapsular_Epithelium_of_the_Lens,http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Subcapsular_lens_epithelium,,,,,,,,1.0,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Tear,http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Tear,,,,,,,,1.0,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Loose_Connective_Tissue,http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Loose_connective_tissue,,,,,,,,1.0,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Immune_System,http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Immune_system,,,,,,,,1.0,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cervical_Lymph_Node,http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lymph_node_of_neck,,,,,,,,1.0,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Coccygeal_Nerve,http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Coccygeal_nerve,,,,,,,,1.0,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cardiac_Ventricle,http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cardiac_ventricle,,,,,,,,1.0,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Troponin-I,http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Troponin_I,,,,,,,,1.0,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Syncytiotrophoblastic_Cell,http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Syncytiotrophoblast_cell,,,,,,,,1.0,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Axial,http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Axial,,,,,,,,1.0,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Troponin_T,http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Troponin_T,,,,,,,,1.0,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lung_Upper_Lobe,http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Upper_lobe_of_lung,,,,,,,,1.0,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Calcium_Binding_Protein,http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Calcium_binding_protein,,,,,,,,1.0,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Urinary_System_MMHCC,http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Urinary_system,,,,,,,,1.0,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Sacrococcygeal_Joint,http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Sacrococcygeal_joint,,,,,,,,1.0,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Fungiform_Papilla,http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_fungiform_papillae,,,,,,,,1.0,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ureter,http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ureter,,,,,,,,1.0,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Urethral_Gland,http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_urethral_glands,,,,,,,,1.0,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ameloblast,http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ameloblast,,,,,,,,1.0,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Stapes,http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Stapes,,,,,,,,1.0,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pulmonary_Artery,http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pulmonary_trunk,,,,,,,,1.0,
