entity1,entity2,measure
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hyaline_cartilage,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Hyaline_Cartilage,0.77
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ovarian_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ovarian_Artery,0.57
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lateral_sulcus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Fissure_of_Sylvius,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Median_thyrohyoid_ligament,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Middle_Thyrohyoid_Ligament,0.64
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ileocolic_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ileocolic_Vein,0.59
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Nasal_muscle,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Nasal_Muscle,0.62
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Popliteal_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Popliteal_Artery,0.58
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ascending_colon,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ascending_Colon,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Geniohyoid,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Geniohyoid,0.63
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Periosteal_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Periosteal_Cell,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Milk,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Milk,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pinna,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Auricle,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Fifth_cervical_vertebra,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5_Vertebra,0.68
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Suprarenal_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Suprarenal_Vein,0.65
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Parieto_occipital_sulcus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Parieto-occipital_Fissure,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Circular_sulcus_of_insula,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Circular_Sulcus,0.45
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Optic_nerve,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Optic_Nerve,0.67
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Muscle_organ,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Muscle_Tissue,0.43
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Trigeminal_ganglion,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Trigeminal_Ganglion,0.62
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Argentaffin_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Enterochromaffin_Cell,0.29
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Melanin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Melanin,0.57
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Basilar_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Basilar_Artery,0.58
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Branch_of_posterior_tibial_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Posterior_Tibial_Artery_Branch,0.51
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Integumentary_system,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Skin,0.45
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Stroma,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Stroma,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Dopamine,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Dopamine_Base,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lateral_aperture_of_fourth_ventricle,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Foramen_of_Luschka,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Vulva,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Vulva,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cochlear_labyrinth,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cochlear_Labyrinth,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_thoracic_lymph_nodes,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Thoracic_Lymph_Node,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Optic_chiasm,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Chiasma,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Semen,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Semen,0.59
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Erythroblast,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Nucleated_Red_Blood_Cell,0.12
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Inferior_mesenteric_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Inferior_Mesenteric_Artery,0.58
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bulbo_urethral_gland,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cowper_s_Gland,0.6
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Tertiary_follicle_of_ovary,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Graafian_Follicle,0.61
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Internal,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Internal,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Chondroblast,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Chondroblast,0.65
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Myelinated_nerve_fiber,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Myelinated_Nerve_Fiber,0.61
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Astrocyte,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Astrocyte,0.75
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Subarachnoid_cistern,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Subarachnoid_Cistern,0.63
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Dorsal_nasal_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Dorsal_Nasal_Artery,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cranial_nerve,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cranial_Nerve,0.92
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Amino_acid,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Amino_Acid,0.69
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Follicular_cell_of_ovary,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Follicular_Ovarian_Cell,0.62
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Teres_minor,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Teres_Minor_Muscle,0.57
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Middle_lobe_of_lung,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Middle_Lobe_of_the_Right_Lung,0.6
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hepatic_stem_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Liver_Stem_Cell,0.67
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Endosome,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Endosome,0.8
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Left_subclavian_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Left_Subclavian_Artery,0.63
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Male_breast,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Male_Breast,0.61
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Retroperitoneal_space,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Retroperitoneum,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Superior_medullary_velum,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Valve_of_Vieussens,0.05
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Macula_densa,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Macula_Densa,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Neurotendinous_ending,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Golgi_Tendon_Organ,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Langerhans_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Langerhans_Cell,0.63
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pia_mater,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pia_Mater,0.57
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pericardial_sac,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pericardium,0.42
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Intercellular_matrix,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Extracellular_Matrix,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Skull_bone,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Skull,0.51
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lesser_tubercle_of_humerus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lesser_Tuberosity,0.53
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Tibia,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Tibia,0.62
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Transitional_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Transitional_Cell,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_joints,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Articulation,0.0
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hair_shaft,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Shaft_of_the_Hair,0.44
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Anatomical_lobe,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lobe,0.33
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Fatty_acid,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Fatty_Acid,0.53
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Adenohypophysis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Anterior_Lobe_of_the_Pituitary_Gland,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Scrotum,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Scrotum,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Frontal_nerve,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Frontal_Nerve,0.57
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Finger,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Finger,0.59
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Synovial_membrane,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Synovial_Membrane,0.53
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cell_body_of_neuron,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Perikaryon,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Corpus_striatum,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Striatum,0.36
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Glucuronic_acid,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Glucuronic_Acid,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Nipple,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Nipple,0.54
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pyloric_gland,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pyloric_Gland,0.62
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Inner_part_of_external_acoustic_tube,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pars_Interna,0.53
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ground_substance,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ground_Substance,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Low_density_lipoprotein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Low_Density_Lipoprotein,0.57
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Subdivision_of_superior_mesenteric_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Superior_Mesenteric_Artery_Branch,0.62
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Follicular_stimulating_hormone,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Folitropin,0.11
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Steroid_hormone,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Steroid_Hormone,0.57
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cerebral_hemisphere,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cerebral_Hemisphere,0.63
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Vestibular_fold,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#False_Vocal_Cord,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Neural_stem_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Neural_Stem_Cell,0.66
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Axillary_lymph_node,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Axillary_Lymph_Node,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Great_saphenous_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Long_Saphenous_Vein,0.58
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lens,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Crystalline_Lens,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_papillae_of_tongue,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Papilla_of_the_Tongue,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Submucosa_of_trachea,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Trachea_Submucosa,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lutropin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Therapeutic_Luteinizing_Hormone,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hypophysial_fossa,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Sella_Turcica,0.0
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Skin_of_neck,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Neck_Skin,0.67
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mammotroph,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lactotrope_Cell,0.71
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Valve_of_inferior_vena_cava,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Eustachian_Valve,0.66
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Biliary_tree,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Biliary_Tract,0.54
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Serotonin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Serotonin,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_extra_ocular_muscles,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Oculomotor_Muscle,0.27
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Falx_cerebelli,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Falx_Cerebelli,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Leucine,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Leucine,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Fifth_lumbar_vertebra,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#L5_Vertebra,0.68
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Musculature_of_perineum,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Perineal_Muscle,0.54
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Perianal_skin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Anal_Margin,0.65
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Intermediate_trophoblast_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Intermediate_Trophoblast,0.66
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#T_lymphocyte,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#T-Lymphocyte,0.7
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pancreaticoduodenal_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pancreatico-Duodenal_Vein,0.58
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Natural_killer_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Natural_Killer_Cell_Retired,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Groove_for_inferior_vena_cava,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Fissure_of_the_Inferior_Vena_Cava,0.22
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Neck_of_gallbladder,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Gallbladder_Neck,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Spiral_organ_of_cochlea,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Spiral_Organ_of_Corti,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bone_marrow,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Bone_Marrow,0.65
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_posterior_tibial_veins,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Posterior_Tibial_Vein,0.54
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Dorsal_nucleus_of_vagus_nerve,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Dorsal_Nucleus_of_the_Vagus_Nerve,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_superficial_temporal_veins,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Superficial_Temporal_Vein,0.54
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Promonocyte,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Promonocyte,0.62
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Submucosa,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Submucosa,0.65
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Basal_part_of_pons,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pontine_Base,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pleural_cavity,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pleural_Cavity,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Muscle,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Muscle_Tissue,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Posterior_cranial_fossa,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Posterior_Fossa,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Goblet_cell_of_small_intestine,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Small_Intestinal_Goblet_Cell,0.78
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lingual_tonsil,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lingual_Tonsil,0.61
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ribosome,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ribosome,0.76
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Vermiform_granule,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Birbeck_Granule,0.61
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lumbar_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lumbar_Artery,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Stomach,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Stomach,0.65
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Chest_wall,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Chest_Wall,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Paneth_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Paneth_Cell,0.66
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cranial_dura_mater,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cerebral_Dura_Mater,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Juxtaglomerular_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Juxtaglomerular_Cell,0.61
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mitochondrial_ribonucleic_acid,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mitochondrial_RNA,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Striated_border,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Striated_Border,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Arm,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Arm,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Proximal,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Nearest,0.0
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Estrogen,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Estrogen,0.59
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Anterior_communicating_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Anterior_Communicating_Artery,0.63
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Internal,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Inner,0.0
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Meningothelial_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Meningothelial_Cell,0.61
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Alveolar_epithelial_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Alveolar_Cell,0.75
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Megakaryocyte,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Megakaryocyte,0.64
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pupil,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pupil,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Betaglycan,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Transforming_Growth_Factor_Beta_Receptor-III,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Surface_ectoderm,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Surface_Ectoderm,0.68
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lateral_cerebellomedullary_cistern,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Inferior_Cerebellopontine_Cistern,0.56
